antecedent,consequent,confidence,lift,support
[5843836],[5686925],0.3150984682713348,10.276398685767552,0.00444650301065308
[5843836],[5700037],0.14442013129102846,5.853624470412962,0.0020379805465493284
[5843836],[5802432],0.12691466083150985,6.062140547239596,0.0017909526015130461
[5843836],[5854897],0.12035010940919037,3.6803949888731164,0.0016983171221244403
[6174],[6175],0.45121951219512196,231.94831591173056,0.0011425042457928053
[5814046],[5809910],0.27137546468401486,4.407469620758185,0.0022541299984560753
[6175],[6174],0.5873015873015873,231.94831591173056,0.0011425042457928053
[5816178 5809912 5809910],[5816170],0.5666666666666667,37.45204081632653,0.0010498687664041995
[5816169 5809912],[5809911],0.6226415094339622,48.7059064807219,0.0010189902732746642
[5816169 5809912],[5809910],0.6981132075471698,11.338212751461933,0.0011425042457928053
[5810157],[5854897],0.1703056768558952,5.2080730358622915,0.0012042612320518759
[5804660 5804665],[5804663],0.7727272727272727,166.8318181818182,0.0010498687664041995
[5816170],[5816166],0.18775510204081633,21.79372394118938,0.0028408213679172456
[5816170],[5809911],0.24897959183673468,19.47633836143153,0.003767176161803304
[5816170],[5816172],0.15918367346938775,18.74604823747681,0.0024085224641037517
[5816170],[5816178],0.14081632653061224,22.801683673469388,0.002130616025937934
[5816170],[5809912],0.35918367346938773,12.480861872646054,0.005434614790798209
[5816170],[5809910],0.5122448979591837,8.319483962090354,0.007750501775513355
[5816170],[5816169],0.12040816326530612,25.823962697661848,0.0018218310946425814
[5804665 5804663],[5804660],0.53125,223.4354707792208,0.0010498687664041995
[5804665 5804663],[5804662],0.515625,222.646875,0.0010189902732746642
[5831649],[5798929],0.3627450980392157,51.98008849557522,0.0011425042457928053
[5804665],[5804660],0.4943820224719101,207.92937399678974,0.0013586536976995522
[5804665],[5804663],0.7191011235955056,155.25393258426965,0.001976223560290258
[5804665],[5804662],0.5056179775280899,218.32584269662922,0.0013895321908290875
[5804665],[5804667],0.48314606741573035,186.27006420545746,0.001327775204570017
[5838938],[5809910],0.20238095238095238,3.286914314371687,0.0010498687664041995
[5759492],[5749199],0.15076923076923077,37.850089445438286,0.0015130461633472286
[5759492],[5766980],0.18153846153846154,41.11274878967187,0.0018218310946425814
[5759492],[5759491],0.2,25.908,0.002007102053419793
[5816169 5809911],[5809912],0.6346153846153846,22.05152277979531,0.0010189902732746642
[5816169 5809911],[5809910],0.6923076923076923,11.243924079932103,0.00111162575266327
[5816172 5809912],[5809911],0.3865546218487395,30.23809523809524,0.0014204106839586228
[5816172 5809912],[5816170],0.3865546218487395,25.548104956268222,0.0014204106839586228
[5816172 5809912],[5809910],0.6470588235294118,10.509027081243731,0.0023776439709742164
[5816172 5809912],[5816178],0.29411764705882354,47.625,0.0010807472595337347
[5816166],[5809911],0.25089605734767023,19.6262531816529,0.0021614945190674695
[5816166],[5816170],0.32974910394265233,21.79372394118938,0.0028408213679172456
[5816166],[5809912],0.27956989247311825,9.714453828049287,0.0024085224641037517
[5816166],[5809910],0.4838709677419355,7.85865661500631,0.0041685965724872626
[5816166],[5854812],0.12903225806451613,21.65134547885676,0.00111162575266327
[5816166],[5816172],0.1863799283154122,21.948778103616814,0.0016056816427358345
[5816166],[5816178],0.13620071684587814,22.054301075268818,0.0011733827389223406
[5816166],[5816169],0.13978494623655913,29.97970519119846,0.0012042612320518759
[5816178 5809912],[5809911],0.44086021505376344,34.48613059061867,0.0012660182183109464
[5816178 5809912],[5816172],0.3763440860215054,44.31964809384164,0.0010807472595337347
[5816178 5809912],[5809910],0.6451612903225806,10.478208820008412,0.0018527095877721167
[5816178 5809912],[5816170],0.45161290322580644,29.847926267281107,0.0012968967114404817
[5889300],[5854897],0.1452991452991453,4.443354882448367,0.0015748031496062992
[5889300],[5809910],0.1168091168091168,1.897122992910355,0.0012660182183109464
[5866166],[5862943],0.43333333333333335,42.52575757575758,0.0012042612320518759
[5861102],[5861104],0.6226415094339622,438.3531583264971,0.0010189902732746642
[5823667],[5819894],0.4051724137931034,211.63723581757506,0.001451289177088158
[5804663],[5804660],0.38,159.82207792207794,0.0017600741083835109
[5804663],[5804665],0.4266666666666667,155.25393258426968,0.001976223560290258
[5804663],[5804662],0.35333333333333333,152.56933333333333,0.0016365601358653697
[5804663],[5804667],0.38,146.50357142857143,0.0017600741083835109
[5783987],[5615144],0.15767634854771784,25.154426343437645,0.0011733827389223406
[5773361],[5809910],0.19583333333333333,3.1805729689067204,0.001451289177088158
[5649219],[5809910],0.1423076923076923,2.3112510608749326,0.0011425042457928053
[5687151],[5686925],0.11450381679389313,3.7343465325984178,0.0013895321908290875
[5687151],[5854897],0.12468193384223919,3.812865370614652,0.0015130461633472286
[5687151],[5809910],0.10432569974554708,1.6943770242023781,0.0012660182183109464
[5836522],[5836517],0.21910112359550563,40.546227929374,0.0012042612320518759
[5836522],[5836527],0.19101123595505617,69.50448175735387,0.0010498687664041995
[5816166 5816170 5809912],[5809910],0.8913043478260869,14.475873271989883,0.0012660182183109464
[5532],[5463],0.3300970873786408,64.78905560458959,0.0010498687664041995
[5804667],[5804660],0.5,210.2922077922078,0.0012968967114404817
[5804667],[5804662],0.5357142857142857,231.32142857142856,0.0013895321908290875
[5804667],[5804665],0.5119047619047619,186.27006420545746,0.001327775204570017
[5804667],[5804663],0.6785714285714286,146.50357142857143,0.0017600741083835109
[5850625],[5809912],0.3577981651376147,12.432718431310786,0.0012042612320518759
[5850625],[5809910],0.5412844036697247,8.791121069630911,0.0018218310946425814
[5809911 5816170],[5816166],0.3524590163934426,40.91177507491627,0.001327775204570017
[5809911 5816170],[5809912],0.6147540983606558,21.361385703229438,0.002315886984715146
[5809911 5816170],[5809910],0.6639344262295082,10.783107519279149,0.0025011579434923575
[5809911 5816170],[5816172],0.28688524590163933,33.78464977645305,0.0010807472595337347
[5816172 5809911 5809912],[5809910],0.782608695652174,12.710522872966727,0.00111162575266327
[5809908],[5809911],0.25547445255474455,19.984396487887444,0.0010807472595337347
[5809908],[5809912],0.4306569343065693,14.964404310641896,0.0018218310946425814
[5809908],[5809910],0.4744525547445255,7.705690062889397,0.002007102053419793
[5804662],[5804660],0.5733333333333334,241.13506493506495,0.001327775204570017
[5804662],[5804665],0.6,218.3258426966292,0.0013895321908290875
[5804662],[5804663],0.7066666666666667,152.56933333333333,0.0016365601358653697
[5804662],[5804667],0.6,231.32142857142856,0.0013895321908290875
[5849033],[5751422],0.2600896860986547,10.757349277528649,0.005372857804539138
[5849033],[5809910],0.10463378176382661,1.699380653170273,0.0021614945190674695
[5849033],[5751383],0.10014947683109118,5.059814051754896,0.0020688590396788636
[5809911 5816170 5809910],[5816166],0.4074074074074074,47.28992433293509,0.0010189902732746642
[5809911 5816170 5809910],[5809912],0.7407407407407407,25.739151168335717,0.0018527095877721167
[5723511],[5723490],0.36036036036036034,87.7463930095509,0.0012351397251814111
[5896176],[5896178],0.3898305084745763,79.4003837543972,0.0014204106839586228
[5896176],[5896174],0.3220338983050847,87.63922518159806,0.0011733827389223406
[5896176],[5896177],0.3813559322033898,99.59848277747403,0.0013895321908290875
[5896176],[5896179],0.288135593220339,74.65016949152543,0.0010498687664041995
[5816171],[5809910],0.46511627906976744,7.554057521401414,0.0012351397251814111
[5827357],[5827356],0.9473684210526315,807.382271468144,0.00111162575266327
[59893],[59892],0.4,147.20454545454547,0.0014821676702176934
[5815569],[5815568],0.6923076923076923,467.09134615384613,0.00111162575266327
[5815569],[5815567],0.75,368.0113636363636,0.0012042612320518759
[5815569],[5815571],0.75,385.5357142857143,0.0012042612320518759
[5739056],[5739055],0.6666666666666666,203.67924528301887,0.0014821676702176934
[5651975],[5759491],0.3586206896551724,46.455724137931036,0.0016056816427358345
[5854828],[5809912],0.4605263157894737,16.002301219787668,0.0010807472595337347
[5854828],[5809910],0.5657894736842105,9.18911339281001,0.001327775204570017
[5820270],[5823970],0.3404255319148936,70.67103109656301,0.0014821676702176934
[5896177],[5896174],0.31451612903225806,85.59331797235023,0.0012042612320518759
[5896177],[5896178],0.4274193548387097,87.05645161290323,0.0016365601358653697
[5896177],[5896179],0.3709677419354839,96.11032258064516,0.0014204106839586228
[5896177],[5896176],0.3629032258064516,99.59848277747403,0.0013895321908290875
[5697463],[5677043],0.5714285714285714,110.81266039349872,0.0016056816427358345
[5814516],[5814517],0.8888888888888888,405.44600938967136,0.001976223560290258
[5850628],[5809910],0.3793103448275862,6.160464151073911,0.0010189902732746642
[5798924],[5798929],0.5833333333333334,83.58960176991151,0.0010807472595337347
[5700046],[5700035],0.1639784946236559,20.42478287841191,0.001883588080901652
[5700046],[5700047],0.13172043010752688,22.451400679117146,0.0015130461633472286
[5700046],[5686925],0.1774193548387097,5.786229412337979,0.0020379805465493284
[5700046],[5700037],0.22849462365591397,9.261324639670555,0.0026246719160104987
[5587740],[5686925],0.11870503597122302,3.8713621248016694,0.0010189902732746642
[5587740],[5854897],0.13309352517985612,4.0700980292253455,0.0011425042457928053
[5587740],[5729864],0.15467625899280577,14.271198425874687,0.001327775204570017
[5809908 5809912],[5809910],0.6610169491525424,10.735724121517094,0.0012042612320518759
[5814517],[5814516],0.9014084507042254,405.44600938967136,0.001976223560290258
[5827356],[5827357],0.9473684210526315,807.382271468144,0.00111162575266327
[5815571],[5815567],0.8095238095238095,397.21861471861473,0.0015748031496062992
[5815571],[5815568],0.5714285714285714,385.5357142857143,0.00111162575266327
[5815571],[5815569],0.6190476190476191,385.5357142857143,0.0012042612320518759
[5816178 5809911],[5809912],0.6833333333333333,23.7443669527897,0.0012660182183109464
[5816178 5809911],[5809910],0.6166666666666667,10.015421263791374,0.0011425042457928053
[4185],[3762],0.5,234.67391304347825,0.001667438628994905
[5584844 5584836],[5584838],0.7777777777777778,283.01498127340824,0.0015130461633472286
[5584844 5584836],[5584840],0.6190476190476191,267.3047619047619,0.0012042612320518759
[5809911],[5816166],0.16908212560386474,19.626253181652903,0.0021614945190674695
[5809911],[5854812],0.10144927536231885,17.022978148231584,0.0012968967114404817
[5809911],[5809912],0.46618357487922707,16.198878833115632,0.005959549174000309
[5809911],[5816170],0.2946859903381642,19.476338361431527,0.003767176161803304
[5809911],[5809910],0.572463768115942,9.297512101521956,0.007318202871699861
[5809911],[5816172],0.1473429951690821,17.351646903820814,0.001883588080901652
[5809911],[5816178],0.14492753623188406,23.467391304347828,0.0018527095877721167
[5809911],[5816169],0.12560386473429952,26.93828582397543,0.0016056816427358345
[5804662 5804663],[5804660],0.6792452830188679,285.6799803969615,0.00111162575266327
[5804662 5804663],[5804665],0.6226415094339622,226.56455374178503,0.0010189902732746642
[5751742],[5792800],0.14376996805111822,7.999983531504233,0.0013895321908290875
[5751742],[5809910],0.10543130990415335,1.712333486081247,0.0010189902732746642
[5789668],[5789669],0.13793103448275862,46.05047991468184,0.0013586536976995522
[5789668],[5789670],0.14420062695924765,47.65242147015546,0.0014204106839586228
[5789668],[5809912],0.10344827586206896,3.594605594198609,0.0010189902732746642
[5789668],[5809910],0.1724137931034483,2.800210977760869,0.0016983171221244403
[5816166 5809911 5816170],[5809910],0.7674418604651163,12.464194910312333,0.0010189902732746642
[5686925],[5854897],0.1309164149043303,4.003520393462453,0.004014204106839586
[5686925],[5700037],0.12084592145015106,4.89811660345825,0.0037054191755442334
[5686925],[5843836],0.14501510574018128,10.276398685767552,0.00444650301065308
[5686925],[5802432],0.13695871097683787,6.541899491128163,0.004199475065616798
[5745313],[5745314],0.6052631578947368,184.91931479642503,0.002130616025937934
[5759491],[5759492],0.26,25.908,0.002007102053419793
[5759491],[5651975],0.208,46.455724137931036,0.0016056816427358345
[6938],[5854897],0.25,7.645184135977337,0.00111162575266327
[5815568],[5815567],0.7916666666666666,388.4564393939394,0.0011733827389223406
[5815568],[5815571],0.75,385.5357142857143,0.00111162575266327
[5815568],[5815569],0.75,467.09134615384613,0.00111162575266327
[5816169],[5816166],0.2582781456953642,29.979705191198462,0.0012042612320518759
[5816169],[5809911],0.3443708609271523,26.938285823975427,0.0016056816427358345
[5816169],[5816172],0.23841059602649006,28.076098735701386,0.00111162575266327
[5816169],[5816170],0.39072847682119205,25.823962697661845,0.0018218310946425814
[5816169],[5809912],0.3509933774834437,12.196266662876958,0.0016365601358653697
[5816169],[5809910],0.48344370860927155,7.851717403867231,0.0022541299984560753
[5896179],[5896177],0.368,96.11032258064516,0.0014204106839586228
[5896179],[5896178],0.28,57.03018867924529,0.0010807472595337347
[5896179],[5896176],0.272,74.65016949152543,0.0010498687664041995
[5816166 5809911 5809910],[5816170],0.7021276595744681,46.40490664350847,0.0010189902732746642
[5816172 5809911 5809910],[5809912],0.8181818181818182,28.430062426843545,0.00111162575266327
[5842141],[5815662],0.16334661354581673,7.633448888428968,0.0012660182183109464
[5584838],[5584844],0.6404494382022472,197.53290529695025,0.0017600741083835109
[5584838],[5584836],0.7191011235955056,213.65220080404083,0.001976223560290258
[5584838],[5584840],0.5730337078651685,247.43595505617975,0.0015748031496062992
[5754853],[5792800],0.193717277486911,10.779268095212393,0.0011425042457928053
[5896174],[5896178],0.36134453781512604,73.59838274932615,0.001327775204570017
[5896174],[5896177],0.3277310924369748,85.59331797235023,0.0012042612320518759
[5896174],[5896176],0.31932773109243695,87.63922518159806,0.0011733827389223406
[5723490],[5723511],0.3007518796992481,87.7463930095509,0.0012351397251814111
[5816166 5809912],[5809911],0.47435897435897434,37.10655890003716,0.0011425042457928053
[5816166 5809912],[5816170],0.5897435897435898,38.97723704866562,0.0014204106839586228
[5816166 5809912],[5809910],0.7307692307692307,11.86858652881722,0.0017600741083835109
[5875320],[5875319],0.33557046979865773,88.35324930430512,0.001543924656476764
[5875320],[5875321],0.3825503355704698,104.99061540211581,0.0017600741083835109
[5875320],[5875318],0.2483221476510067,99.28287347750435,0.0011425042457928053
[5875320],[5875322],0.2348993288590604,113.54051888209956,0.0010807472595337347
[5792800],[5849033],0.10996563573883161,5.323224384756445,0.001976223560290258
[5792800],[5809910],0.13745704467353953,2.232470607699387,0.0024702794503628223
[5808501],[5759279],0.35658914728682173,56.88738687134838,0.0014204106839586228
[5304],[5854897],0.1015625,3.1058560552407934,0.002007102053419793
[5903136],[5837103],0.3418803418803419,194.24201529464688,0.0012351397251814111
[5840114],[5840113],0.49473684210526314,200.27565789473684,0.001451289177088158
[5896175],[5896178],0.48148148148148145,98.06778476589797,0.0012042612320518759
[5823970],[5820270],0.3076923076923077,70.67103109656301,0.0014821676702176934
[5815569 5815571],[5815567],0.8461538461538461,415.1923076923077,0.0010189902732746642
[5584838 5584844],[5584836],0.8596491228070176,255.41042974408498,0.0015130461633472286
[5584838 5584844],[5584840],0.6666666666666666,287.8666666666667,0.0011733827389223406
[5789669],[5789668],0.4536082474226804,46.05047991468184,0.0013586536976995522
[5837103],[5903136],0.7017543859649122,194.24201529464688,0.0012351397251814111
[5809911 5816170 5809912],[5809910],0.8,12.992978936810433,0.0018527095877721167
[5857007],[5817702],0.18695652173913044,22.34164928605808,0.001327775204570017
[5809911 5809910],[5816166],0.19831223628691982,23.019146136745157,0.001451289177088158
[5809911 5809910],[5809912],0.5822784810126582,20.232927690552508,0.004261232051875868
[5809911 5809910],[5816170],0.34177215189873417,22.588349263756136,0.0025011579434923575
[5809911 5809910],[5816172],0.18565400843881857,21.86329113924051,0.0013586536976995522
[5809911 5809910],[5816178],0.15611814345991562,25.279430379746838,0.0011425042457928053
[5809911 5809910],[5816169],0.1518987341772152,32.5777516975438,0.00111162575266327
[5875319 5875320],[5875321],0.72,197.60338983050846,0.00111162575266327
[5809910],[5809911],0.11885656970912738,9.297512101521956,0.007318202871699861
[5809910],[5816170],0.12587763289869608,8.319483962090352,0.007750501775513355
[5809910],[5809912],0.2271815446339017,7.894071161983805,0.013987957387679481
[5854812 5809912],[5809910],0.7254901960784313,11.782848545636911,0.0011425042457928053
[5816178 5816170 5809910],[5809912],0.7906976744186046,27.47504740992115,0.0010498687664041995
[5804662 5804665],[5804663],0.7333333333333333,158.32666666666665,0.0010189902732746642
[5816172 5809912 5809910],[5809911],0.4675324675324675,36.572557876905705,0.00111162575266327
[5816172 5809912 5809910],[5816170],0.4805194805194805,31.758415054333422,0.0011425042457928053
[5816170 5809912],[5816166],0.26136363636363635,30.337854349951122,0.0014204106839586228
[5816170 5809912],[5809911],0.42613636363636365,33.334362648221344,0.002315886984715146
[5816170 5809912],[5816172],0.26136363636363635,30.779132231404958,0.0014204106839586228
[5816170 5809912],[5816178],0.23863636363636365,38.64119318181818,0.0012968967114404817
[5816170 5809912],[5809910],0.6931818181818182,11.258120953770403,0.003767176161803304
[5584844],[5584838],0.5428571428571428,197.53290529695022,0.0017600741083835109
[5584844],[5584836],0.6,178.26605504587155,0.0019453450671607225
[5584844],[5584840],0.41904761904761906,180.94476190476192,0.0013586536976995522
[5862936],[5862943],0.660377358490566,64.80703259005145,0.0021614945190674695
[5788436],[5788438],0.4157303370786517,141.7202838557067,0.0011425042457928053
[5836489],[5836488],0.5769230769230769,166.8183379120879,0.0018527095877721167
[5848387],[5013],0.15416666666666667,12.934423575129534,0.0011425042457928053
[5848387],[5854897],0.1375,4.2048512747875355,0.0010189902732746642
[5848387],[4938],0.1625,22.68345905172414,0.0012042612320518759
[5864737],[5864736],0.39849624060150374,124.08943030653556,0.0016365601358653697
[5854812 5809910],[5809912],0.44047619047619047,15.30560239117106,0.0011425042457928053
[5854899],[5836517],0.29914529914529914,55.35897435897436,0.0010807472595337347
[5815571 5815567],[5815569],0.6470588235294118,402.9807692307693,0.0010189902732746642
[5561044],[5561064],0.20277777777777778,36.08218864468864,0.0022541299984560753
[5829347],[5829353],0.49411764705882355,155.35922330097088,0.0012968967114404817
[5829347],[5829345],0.4823529411764706,139.47321428571428,0.0012660182183109464
[5816173],[5809912],0.3564356435643564,12.385373730506098,0.00111162575266327
[5816173],[5809910],0.44554455445544555,7.2361887643127405,0.0013895321908290875
[5528034],[5528035],0.4742857142857143,39.2832298136646,0.002562914929751428
[5854897],[5686925],0.12275731822474033,4.003520393462453,0.004014204106839586
[5815569 5815567],[5815571],0.8461538461538461,434.96336996337,0.0010189902732746642
[5816169 5816170],[5809910],0.6101694915254238,9.909899189092702,0.00111162575266327
[5816175],[5816172],0.319672131147541,37.645752608047694,0.0012042612320518759
[5816175],[5809912],0.3114754098360656,10.823102089636249,0.0011733827389223406
[5816175],[5809910],0.45081967213114754,7.321863130374731,0.0016983171221244403
[5584836],[5584838],0.5871559633027523,213.65220080404083,0.001976223560290258
[5584836],[5584844],0.5779816513761468,178.26605504587155,0.0019453450671607225
[5584836],[5584840],0.47706422018348627,205.99633027522938,0.0016056816427358345
[5816178 5809910],[5809911],0.42045454545454547,32.88990447957839,0.0011425042457928053
[5816178 5809910],[5809912],0.6818181818181818,23.691718689036286,0.0018527095877721167
[5816178 5809910],[5816170],0.48863636363636365,32.29487476808905,0.001327775204570017
[5816166 5816170],[5809911],0.4673913043478261,36.56151543793321,0.001327775204570017
[5816166 5816170],[5809912],0.5,17.37392703862661,0.0014204106839586228
[5816166 5816170],[5809910],0.6956521739130435,11.298242553748201,0.001976223560290258
[5875321],[5875320],0.4830508474576271,104.9906154021158,0.0017600741083835109
[5875321],[5875319],0.3644067796610169,95.94563869367506,0.001327775204570017
[5875321],[5875318],0.3135593220338983,125.36566227244194,0.0011425042457928053
[5875321],[5875322],0.2966101694915254,143.3689602833291,0.0010807472595337347
[5798929],[5831649],0.16371681415929204,51.980088495575224,0.0011425042457928053
